nd,nf,la,ld,ndev,nuc,contains_bug
2,2,52,13,22,31,FALSE
1,2,6,6,22,67,FALSE
3,5,64,43,22,185,FALSE
2,2,29,44,22,40,FALSE
6,62,5,5,22,92,FALSE
7,152,192,187,22,112,FALSE
17,182,9822,9331,22,11,FALSE
1,1,0,2,22,2,FALSE
1,1,0,2,22,10,FALSE
5,8,170,134,22,47,TRUE
1,1,41,5,22,8,TRUE
3,4,109,44,22,49,TRUE
1,1,67,72,22,23,TRUE
2,3,3,3,22,40,FALSE
1,1,1,1,22,10,FALSE
2,2,76,41,22,6,FALSE
5,11,216,108,22,204,TRUE
1,1,9,0,22,26,FALSE
10,14,100,52,22,412,TRUE
5,15,87,120,22,289,TRUE
1,2,30,18,22,45,FALSE
1,1,453,37,22,2,TRUE
1,1,24,25,22,36,TRUE
1,4,132,8,22,32,TRUE
1,1,4,14,22,19,TRUE
1,1,6,18,22,2,TRUE
2,2,64,17,22,7,TRUE
1,1,9,12,22,35,FALSE
2,3,19,16,22,47,FALSE
1,1,375,0,1,0,TRUE
4,4,20,1,22,195,TRUE
1,1,2,4,22,7,FALSE
1,2,2,2,22,15,FALSE
2,4,48,43,22,23,TRUE
1,1,1,1,22,8,FALSE
8,9,17,162,22,252,FALSE
1,1,7,12,22,23,TRUE
1,1,1,1,22,7,FALSE
3,4,45,34,22,61,TRUE
1,1,1,2,22,33,FALSE
1,1,1,1,22,6,FALSE
3,7,121,55,22,113,TRUE
4,5,227,219,22,63,TRUE
4,11,597,578,22,80,TRUE
1,1,2,2,22,135,FALSE
1,1,1,4,22,134,FALSE
1,1,7,4,22,133,FALSE
4,6,12,6,22,218,FALSE
2,2,127,8,22,11,TRUE
1,1,24,0,22,1,FALSE
1,5,34,17,22,61,FALSE
2,2,1,5,22,18,FALSE
4,95,49,2,22,8,TRUE
1,1,2,2,22,16,FALSE
1,1,1,1,22,97,FALSE
1,1,1,1,22,4,FALSE
1,1,1,1,22,96,FALSE
1,2,2,2,22,8,FALSE
5,7,133,25,22,106,TRUE
2,2,5,3,22,99,FALSE
1,1,2,2,22,15,FALSE
1,1,6,1,19,11,FALSE
3,3,3,2,22,58,FALSE
2,2,4,0,22,14,FALSE
1,1,3,0,22,1,TRUE
1,1,0,1,22,2,FALSE
2,3,57,51,22,11,TRUE
9,18,754,722,22,157,TRUE
6,11,34,13,22,189,FALSE
4,9,21,22,22,198,FALSE
1,1,1,1,22,7,FALSE
2,2,5,4,22,87,FALSE
4,4,9,3,22,225,FALSE
1,1,4,2,22,132,FALSE
1,1,1,0,22,28,FALSE
1,2,37,20,22,22,TRUE
1,1,105,0,22,4,TRUE
1,1,117,11,22,4,TRUE
1,1,2,2,22,92,FALSE
2,2,222,7,22,19,FALSE
1,1,1,1,22,20,FALSE
1,1,1,1,22,90,FALSE
3,3,15,14,22,123,FALSE
5,5,34,0,22,122,FALSE
2,2,12,6,22,106,TRUE
1,1,51,28,22,17,TRUE
2,3,83,7,22,84,TRUE
1,1,47,11,22,15,TRUE
2,2,18,10,22,38,FALSE
1,1,41,1,22,16,TRUE
1,1,67,1,22,15,TRUE
3,3,66,44,22,158,FALSE
2,3,77,3,22,56,TRUE
1,2,3,3,22,40,FALSE
1,1,6,0,22,24,FALSE
1,1,3,1,22,13,FALSE
1,1,1,1,22,27,FALSE
1,1,69,16,22,13,TRUE
1,1,2,2,22,34,FALSE
1,1,39,3,22,12,TRUE
2,4,64,27,22,86,FALSE
1,1,94,3,22,11,TRUE
1,1,8,12,22,10,TRUE
1,1,1,1,22,9,TRUE
5,9,83,86,22,146,TRUE
2,2,21,33,22,23,TRUE
4,4,7,11,22,158,TRUE
3,3,12,0,22,149,FALSE
1,1,85,2,22,5,TRUE
2,2,36,36,22,7,TRUE
1,1,1,1,21,27,FALSE
1,1,35,0,22,3,TRUE
1,2,34,4,22,35,TRUE
2,3,67,18,22,78,FALSE
1,1,22,5,22,28,TRUE
3,3,19,3,22,144,FALSE
1,1,191,27,22,2,TRUE
1,1,14,7,22,2,TRUE
2,2,43,23,22,2,TRUE
1,1,1,1,22,12,FALSE
1,1,1,1,22,11,FALSE
2,2,4,4,22,11,TRUE
4,5,152,100,22,41,TRUE
1,1,25,20,22,2,TRUE
1,1,1,1,22,9,FALSE
1,1,5,6,22,1,FALSE
0,0,0,0,0,0,TRUE
9,21,367,235,22,115,TRUE
1,1,8,8,22,31,FALSE
1,1,7,1,19,19,FALSE
1,1,0,30,22,8,FALSE
5,10,472,228,22,130,TRUE
1,1,1,1,21,6,FALSE
1,1,1,1,21,5,FALSE
2,9,151,7,21,36,TRUE
2,2,19,1,21,13,FALSE
2,2,19,2,21,10,TRUE
1,1,133,0,21,2,TRUE
1,1,133,0,21,4,FALSE
1,2,64,3,22,36,FALSE
7,17,82,112,22,275,TRUE
5,7,1,754,22,200,FALSE
2,3,181,87,21,13,TRUE
2,2,10,1,21,5,FALSE
2,2,18,13,21,6,TRUE
1,1,10,0,22,29,FALSE
1,1,10,0,22,28,FALSE
2,2,27,6,22,34,TRUE
2,2,11,5,21,6,FALSE
2,2,11,5,21,2,FALSE
15,38,902,346,22,278,TRUE
1,1,3,3,22,80,FALSE
3,3,18,7,22,86,FALSE
3,3,30,7,20,43,FALSE
20,25,1289,352,20,163,FALSE
1,1,1,1,22,78,FALSE
4,8,782,819,22,101,TRUE
1,1,4,5,22,16,TRUE
1,1,3,1,22,5,FALSE
1,1,2,2,22,15,FALSE
3,5,152,37,22,40,TRUE
1,1,4,0,22,15,FALSE
2,2,5,0,22,14,TRUE
3,4,458,2,22,17,TRUE
6,8,69,60,22,129,FALSE
2,2,4,4,22,5,FALSE
1,1,56,35,22,52,TRUE
1,2,2,2,22,13,FALSE
1,2,4,7,21,4,FALSE
1,1,1,1,20,4,FALSE
2,3,9,10,22,18,FALSE
3,4,53,88,22,65,TRUE
3,3,115,4,22,128,TRUE
3,4,24,31,22,40,TRUE
1,3,8158,0,1,0,FALSE
5,14,330,236,22,98,FALSE
1,1,50,5,21,3,TRUE
2,2,62,37,21,29,TRUE
1,1,1,1,20,3,FALSE
1,1,1,0,21,25,FALSE
2,2,6,2,22,138,FALSE
5,12,216,152,22,153,TRUE
4,5,201,0,21,39,TRUE
4,5,180,387,21,10,FALSE
1,1,1,0,21,6,TRUE
1,1,0,0,18,1,FALSE
2,2,0,4,21,12,FALSE
3,8,96,52,21,78,TRUE
1,1,1,1,19,18,FALSE
1,2,2,7,22,4,FALSE
2,2,0,2,21,46,FALSE
1,1,1,1,19,19,TRUE
8,23,48,60,22,54,FALSE
4,7,118,61,21,190,TRUE
7,17,102,37,22,50,FALSE
2,2,6,9,19,19,TRUE
8,9,51,19,20,15,FALSE
3,3,9,13,21,17,FALSE
2,4,548,1,21,2,TRUE
2,4,548,1,21,8,TRUE
2,3,12,21,22,10,FALSE
3,3,52,6,22,16,FALSE
4,5,125,83,21,127,TRUE
1,1,2,2,9,7,FALSE
1,1,1,1,21,3,FALSE
1,1,2,1,9,6,FALSE
1,1,1,1,20,2,FALSE
1,3,3,3,20,8,FALSE
1,1,1,1,21,22,FALSE
3,3,20,3,21,72,TRUE
5,9,140,154,21,274,TRUE
1,1,1,1,21,2,FALSE
1,1,1,1,21,9,FALSE
4,4,0,0,20,4,FALSE
5,5,147,5,21,35,TRUE
2,5,202,104,21,44,TRUE
4,8,622,4,21,89,FALSE
6,6,20,14,19,5,FALSE
1,1,6,10,18,1,FALSE
1,1,8,0,18,2,FALSE
4,5,85,41,21,36,FALSE
4,7,306,58,20,11,FALSE
1,1,5,1,19,6,FALSE
1,1,2,2,21,70,FALSE
1,1,1,1,21,11,FALSE
2,3,25,2,21,22,TRUE
1,1,6,2,21,14,FALSE
1,1,13,24,21,13,FALSE
2,2,34,35,21,21,FALSE
2,2,77,65,21,19,TRUE
4,4,20,17,21,55,FALSE
2,2,4,0,21,8,FALSE
2,2,0,4,21,8,FALSE
1,1,6,0,19,9,FALSE
1,1,1,1,21,6,FALSE
1,1,0,2,20,6,FALSE
2,2,6,2,21,42,FALSE
1,1,3,0,21,10,FALSE
1,1,83,0,1,1,FALSE
1,1,83,0,1,0,FALSE
2,3,92,7,21,3,TRUE
2,2,4,0,21,5,FALSE
1,1,107,63,20,3,TRUE
5,8,405,36,20,39,FALSE
6,15,291,496,21,239,TRUE
2,8,475,465,20,56,TRUE
1,1,0,54,20,22,FALSE
1,1,14,14,20,11,FALSE
1,1,64,60,21,60,TRUE
1,1,3,1,20,3,FALSE
1,1,64,0,20,1,FALSE
3,3,12,2,20,36,FALSE
1,1,1,1,19,3,FALSE
1,1,1,1,21,68,FALSE
1,1,1,6,21,9,FALSE
4,9,404,8,20,51,TRUE
1,1,1,1,21,1,FALSE
5,10,184,103,21,82,TRUE
1,4,31,19,20,45,FALSE
2,5,70,43,20,64,TRUE
1,1,12,0,20,15,FALSE
6,8,37,224,21,252,TRUE
2,3,5,2,20,54,TRUE
2,3,48,34,20,8,FALSE
2,2,7,14,20,26,FALSE
1,2,7,5,20,34,FALSE
1,1,1,1,19,10,FALSE
1,1,1,1,21,18,FALSE
1,1,88,80,20,20,TRUE
2,2,1,96,20,10,FALSE
2,7,95,108,20,58,TRUE
2,4,4,4,20,4,FALSE
1,2,2,2,20,8,FALSE
1,1,13,0,20,18,TRUE
13,38,4554,3726,20,40,TRUE
1,3,3,124,19,37,FALSE
1,2,0,18,20,6,FALSE
1,1,1,1,20,28,FALSE
3,3,8,4,20,113,FALSE
0,0,0,0,0,0,TRUE
5,5,40,22,20,170,TRUE
4,4,63,49,20,164,TRUE
4,7,198,53,20,225,TRUE
1,1,1,0,20,4,FALSE
1,1,19,2,20,3,FALSE
1,1,90,26,20,7,TRUE
1,1,26,13,20,6,FALSE
1,1,89,39,20,5,TRUE
4,4,126,105,20,157,TRUE
2,2,22,36,20,74,TRUE
1,1,1,0,20,51,FALSE
2,2,87,75,20,97,TRUE
12,34,1204,460,20,327,TRUE
3,3,6,1,20,125,TRUE
4,4,36,14,20,139,TRUE
3,4,158,72,20,139,TRUE
3,3,124,151,20,34,TRUE
4,6,83,819,20,99,TRUE
2,2,6,7,20,63,TRUE
1,1,2,1,20,5,TRUE
4,5,61,8,20,155,TRUE
2,2,115,4,20,70,TRUE
4,4,23,5,20,131,TRUE
4,4,150,79,20,126,TRUE
1,1,6,3,21,1,FALSE
3,3,43,3,20,96,FALSE
1,1,11,11,20,1,FALSE
3,3,71,71,20,10,TRUE
1,1,0,1,20,8,FALSE
1,1,2,0,18,1,FALSE
1,1,4,1,20,7,FALSE
1,1,12,0,1,0,FALSE
1,1,70,0,1,0,FALSE
6,9,202,43,21,38,TRUE
1,1,1,1,20,16,FALSE
3,3,49,5,20,79,FALSE
3,3,9,43,20,107,FALSE
3,4,98,19,20,78,TRUE
3,3,12,17,20,102,FALSE
2,2,20,26,20,91,TRUE
4,5,77,56,20,133,TRUE
5,5,70,47,20,83,TRUE
4,5,337,29,20,104,TRUE
4,5,25,26,20,85,FALSE
3,3,6,17,20,87,FALSE
1,1,24,16,20,4,FALSE
2,3,43,5,20,19,TRUE
5,6,200,54,20,70,TRUE
5,6,113,21,20,89,TRUE
15,16,205,160,20,234,TRUE
5,7,94,50,20,116,TRUE
7,8,33,26,20,63,FALSE
3,8,204,21,20,28,TRUE
1,1,87,26,19,10,TRUE
2,3,66,3,20,22,TRUE
4,7,417,258,20,143,TRUE
3,4,8,0,20,38,FALSE
1,1,2,2,18,128,FALSE
1,1,1,1,18,127,FALSE
1,1,3,3,9,5,FALSE
3,3,9,9,20,39,FALSE
1,1,1,1,9,4,FALSE
1,8,8,8,19,13,FALSE
1,1,1,1,20,13,FALSE
2,5,109,176,19,65,TRUE
4,8,533,533,20,39,FALSE
4,4,94,10,20,67,TRUE
1,1,8,7,20,1,FALSE
2,2,4,4,20,41,FALSE
3,4,43,17,20,80,TRUE
2,3,19,8,19,54,FALSE
1,1,38,0,20,37,FALSE
2,2,225,97,19,32,TRUE
2,2,37,10,19,30,FALSE
1,1,2,1,20,4,FALSE
3,4,6,1,20,33,FALSE
7,8,119,11,20,84,TRUE
2,2,66,67,19,22,FALSE
1,1,2,6,19,12,FALSE
1,1,123,0,1,0,FALSE
1,1,3,3,19,20,FALSE
1,1,0,8,19,17,FALSE
1,1,3,3,19,28,FALSE
2,2,18,9,19,20,FALSE
8,33,118,241,19,332,TRUE
1,1,2,2,19,8,FALSE
6,9,358,0,20,49,TRUE
1,2,12,0,19,15,FALSE
2,2,2,2,19,29,FALSE
2,2,6,3,19,27,FALSE
2,2,3,4,19,7,FALSE
1,1,1,1,18,1,FALSE
37,110,2587,1922,19,295,FALSE
3,8,85,8,19,16,FALSE
3,3,22,8,19,84,FALSE
5,9,119,183,19,102,TRUE
1,1,15,54,19,37,TRUE
1,1,2,1,19,4,FALSE
1,1,3,3,19,3,FALSE
1,1,4,3,19,36,TRUE
3,9,75,61,19,122,TRUE
1,1,19,8,19,6,FALSE
1,1,37,9,19,5,TRUE
1,3,13,0,19,13,FALSE
2,2,39,0,19,12,FALSE
2,2,9,4,19,7,FALSE
2,2,22,0,19,12,FALSE
3,6,33,32,19,26,TRUE
1,1,9,2,19,31,FALSE
2,3,149,31,19,21,TRUE
1,1,8,28,19,6,TRUE
4,8,126,101,19,93,TRUE
1,1,2,0,19,7,FALSE
4,7,28,40,19,53,FALSE
2,3,27,18,19,16,FALSE
4,7,44,42,19,82,TRUE
5,13,33,37,19,199,FALSE
7,27,887,728,19,268,TRUE
1,9,58,66,19,23,FALSE
1,1,16,0,18,1,TRUE
5,12,610,614,19,87,TRUE
1,1,7,24,19,8,TRUE
1,1,5,0,19,7,FALSE
1,10,0,0,7,5,FALSE
1,1,5,5,19,7,FALSE
2,3,28,79,19,24,TRUE
3,5,75,5,19,23,FALSE
2,3,24,6,19,23,FALSE
1,1,1,1,19,4,FALSE
3,5,16,16,19,45,TRUE
5,16,595,356,19,159,TRUE
1,1,17,0,19,6,FALSE
1,1,14,15,19,5,FALSE
2,2,8,5,19,11,FALSE
2,3,20,8,19,33,FALSE
1,1,10,1,19,2,FALSE
1,1,6,1,19,1,FALSE
1,1,1,1,19,3,FALSE
4,4,5,28,19,9,FALSE
4,5,36,105,18,26,FALSE
1,1,48,0,19,2,FALSE
1,1,0,1,18,3,FALSE
1,1,4,2,18,2,FALSE
1,1,2,2,19,5,FALSE
1,1,113,0,19,7,FALSE
3,5,134,129,19,71,FALSE
1,1,1,0,18,1,FALSE
1,1,2,2,19,9,FALSE
18,19,141,3,19,97,FALSE
2,2,16,0,18,19,FALSE
4,4,12,8,19,46,FALSE
2,12,63,28,19,68,TRUE
1,1,19,16,19,18,FALSE
4,6,189,148,19,95,TRUE
6,16,106,69,19,32,FALSE
3,3,1,5,19,61,FALSE
2,7,35,53,19,34,FALSE
2,4,181,144,19,16,FALSE
26,27,202,14,19,147,FALSE
1,1,7,4,18,7,FALSE
8,10,12,26,19,51,FALSE
1,2,2,2,18,2,FALSE
26,62,14,3892,18,91,FALSE
2,2,16,129,19,11,FALSE
7,7,31,4,19,36,FALSE
2,2,11,2,19,35,FALSE
4,8,65,51,19,43,TRUE
4,4,71,55,19,48,FALSE
1,1,1,0,19,5,FALSE
4,8,0,0,19,12,FALSE
1,1,6,5,19,13,FALSE
7,8,8,7,19,50,FALSE
6,6,3,7,19,62,FALSE
2,2,4,3,19,33,FALSE
17,17,151,102,19,127,FALSE
3,4,8,8,19,57,FALSE
1,1,2,0,19,2,FALSE
2,2,35,20,18,5,FALSE
1,1,3,2,19,6,FALSE
1,1,1,0,19,18,FALSE
2,2,10,0,19,13,FALSE
2,2,13,0,19,41,FALSE
2,3,13,6,19,25,FALSE
2,4,61,54,19,35,FALSE
1,1,20,0,18,2,TRUE
8,15,23,142,19,6,FALSE
13,14,31,31,19,127,FALSE
2,8,46,33,19,41,FALSE
2,2,6,4,19,16,FALSE
4,5,8,81,19,8,FALSE
6,20,866,876,19,89,FALSE
1,1,2,1,18,126,FALSE
2,5,75,53,19,14,FALSE
3,5,51,45,19,36,FALSE
13,231,572,28,19,17,FALSE
4,8,0,0,19,8,FALSE
1,1,11,9,19,12,TRUE
6,10,8,17,19,12,FALSE
2,2,74,50,19,13,TRUE
2,2,93,93,18,9,FALSE
3,3,8,231,19,25,FALSE
1,1,11,12,19,5,FALSE
3,7,52,45,19,16,FALSE
2,4,240,0,1,0,FALSE
15,17,44,159,19,120,FALSE
12,50,1788,594,19,95,TRUE
3,3,4,112,19,46,FALSE
5,10,98,100,19,97,FALSE
4,4,56,98,19,40,FALSE
1,5,179,129,19,12,TRUE
3,6,153,191,19,58,TRUE
1,1,37,33,18,12,FALSE
2,2,18,17,19,14,FALSE
4,6,61,87,19,90,TRUE
5,14,209,269,19,114,TRUE
1,2,12,14,18,28,FALSE
1,1,29,0,1,0,FALSE
2,5,153,15,19,26,FALSE
3,7,118,125,19,57,TRUE
2,2,1,56,19,32,FALSE
2,12,744,320,18,93,TRUE
33,40,1193,74,18,151,FALSE
1,1,2,2,18,10,TRUE
5,6,21,5,18,149,FALSE
1,1,1,1,19,3,FALSE
1,1,2,2,19,20,FALSE
1,1,5,4,19,3,FALSE
1,1,54,0,1,0,FALSE
1,1,8,3,19,2,FALSE
3,3,13,13,18,55,TRUE
3,3,45,45,18,46,TRUE
3,8,57,54,18,82,TRUE
2,2,26,26,18,3,FALSE
1,1,17,17,18,15,TRUE
1,1,12,2,18,14,FALSE
1,1,13,10,18,11,FALSE
7,8,207,68,18,47,TRUE
2,2,1,4,19,20,FALSE
3,3,10,2,18,24,FALSE
1,1,9,3,18,13,FALSE
4,10,52,18,18,10,TRUE
1,1,1,1,18,10,FALSE
1,1,2,1,18,11,FALSE
2,5,32,15,18,37,FALSE
7,20,129,105,18,106,TRUE
1,1,2,2,18,6,FALSE
1,1,8,10,18,124,FALSE
25,26,117,106,18,109,FALSE
1,1,1,1,18,16,FALSE
3,4,22,18,18,30,FALSE
1,2,5,11,18,21,FALSE
12,13,36,36,18,84,FALSE
1,1,2,2,18,13,FALSE
15,15,0,512,18,51,FALSE
7,16,649,13,19,75,TRUE
1,2,5,6,18,14,FALSE
1,1,5,5,18,5,FALSE
10,23,29,193,18,80,TRUE
20,35,54,27,18,66,FALSE
1,1,4,2,18,3,FALSE
2,2,2,2,18,15,FALSE
1,2,14,7,18,6,TRUE
1,2,8,3,18,7,TRUE
1,1,2,2,18,5,FALSE
2,2,8,0,18,13,FALSE
1,1,0,9,18,10,FALSE
1,1,0,5,18,9,FALSE
1,1,3,0,18,1,FALSE
2,4,21,33,18,52,FALSE
4,7,160,121,18,70,TRUE
1,1,7,3,18,3,FALSE
4,4,13,1,18,28,FALSE
8,34,8,8,18,14,FALSE
1,1,6,4,18,3,FALSE
1,1,35,12,18,4,FALSE
2,2,14,5,18,20,TRUE
1,1,1,1,18,1,FALSE
530,4454,68,866772,,,FALSE
1,1,1,1,18,5,FALSE
1,1,2,2,18,7,FALSE
1,1,1,1,18,4,FALSE
1,1,1,1,18,2,TRUE
41,58,190,1148,18,103,FALSE
1,1,1,1,18,1,FALSE
6,8,101,14,18,42,TRUE
4,8,29,18,18,50,TRUE
1,1,2,2,18,20,FALSE
1,1,2,2,18,2,FALSE
1,1,8,0,18,1,FALSE
1,1,2,2,18,19,FALSE
1,1,44,7,18,8,TRUE
2,3,27,36,18,20,FALSE
2,3,60,53,18,31,FALSE
2,2,30,25,18,8,TRUE
11,49,68,31,18,160,TRUE
1,1,7,6,18,2,FALSE
1,1,1,2,18,3,FALSE
3,7,257,196,18,16,FALSE
1,1,117,0,1,0,TRUE
1,1,33,51,18,16,TRUE
1,1,5,0,8,3,FALSE
2,2,29,3,18,1,TRUE
1,1,2,1,18,4,TRUE
10,26,126,183,18,137,TRUE
1,1,27,21,18,6,TRUE
10,10,251,57,18,17,FALSE
1,1,4,4,18,15,TRUE
13,20,207,168,18,58,FALSE
1,1,98,74,18,13,TRUE
2,2,31,13,18,17,TRUE
2,3,23,17,18,35,TRUE
6,13,344,749,18,30,TRUE
13,48,83,83,18,103,TRUE
3,3,48,37,18,26,TRUE
1,1,2,0,18,12,FALSE
2,3,6,6,18,23,FALSE
1,1,8,12,18,5,TRUE
3,3,90,1,18,6,TRUE
3,3,28,60,18,11,TRUE
1,1,56,46,18,4,FALSE
4,9,45,189,18,48,TRUE
3,3,8,49,18,9,FALSE
3,3,81,23,18,19,TRUE
1,1,8,8,18,9,FALSE
3,4,51,22,18,20,TRUE
1,1,79,127,18,7,TRUE
1,1,2,2,18,6,FALSE
1,1,10,13,18,8,FALSE
8,23,266,228,18,93,TRUE
5,8,66,66,18,26,TRUE
1,1,4,4,18,2,FALSE
2,5,100,104,18,9,TRUE
5,5,19,16,18,18,FALSE
5,7,101,88,18,35,FALSE
2,2,46,50,18,9,TRUE
2,2,41,21,18,3,TRUE
2,3,46,78,18,3,FALSE
1,1,49,36,18,4,TRUE
4,7,212,138,18,20,TRUE
3,3,19,15,18,10,FALSE
2,3,35,2,18,12,FALSE
1,1,6,6,18,7,TRUE
1,1,8,6,18,6,FALSE
1,1,0,2,18,5,FALSE
1,4,111,157,18,15,TRUE
1,1,0,3,18,3,FALSE
3,6,35,19,18,10,FALSE
1,1,7,7,18,4,FALSE
3,6,45,48,18,8,FALSE
1,1,2,2,18,3,FALSE
2,2,5,6,18,13,FALSE
1,1,21,29,18,1,FALSE
1,2,50,45,18,5,TRUE
3,6,108,101,18,20,TRUE
1,1,11,7,18,2,TRUE
2,2,3,9,18,4,FALSE
1,1,9,1,18,4,FALSE
1,1,1,1,18,1,TRUE
1,1,1,1,18,1,FALSE
3,4,111,41,18,9,TRUE
5,12,141,85,18,31,TRUE
1,1,56,31,18,4,TRUE
7,12,152,128,18,20,TRUE
1,1,0,1,18,2,FALSE
10,41,49,49,18,41,TRUE
1,1,3,3,18,1,TRUE
10,43,439,403,18,82,TRUE
1,1,6,3,18,2,FALSE
3,4,149,22,18,4,TRUE
1,1,9,8,18,1,TRUE
1,1,13,13,18,2,FALSE
1,1,13,13,18,1,FALSE
1,1,3,2,10,122,FALSE
2,3,13,13,18,3,FALSE
1,1,1,1,10,121,FALSE
1,1,1,1,10,120,FALSE
1,1,18,18,8,2,FALSE
1,1,10,10,10,119,FALSE
38,38,124,106,15,313,FALSE
1,6,5,47,18,30,FALSE
1,1,2,2,18,74,FALSE
1,3,12,14,18,85,FALSE
1,2,49,48,18,20,TRUE
2,2,0,7,18,8,FALSE
1,1,27,3,18,17,FALSE
3,4,35,4,18,94,FALSE
1,1,6,0,1,0,FALSE
3,6,101,41,18,126,TRUE
3,5,58,36,18,148,TRUE
3,5,39,37,18,77,TRUE
2,2,1,50,18,17,FALSE
2,2,24,11,18,85,FALSE
4,5,28,12,18,127,TRUE
2,5,109,66,18,114,TRUE
1,1,6,8,18,73,TRUE
4,8,32,35,18,178,TRUE
1,1,11,12,18,12,TRUE
6,8,14,10,18,88,FALSE
4,7,66,141,18,213,TRUE
3,6,55,30,18,117,FALSE
3,5,52,38,18,123,FALSE
0,0,0,0,0,0,TRUE
1,1,2,2,18,74,FALSE
4,8,77,81,18,264,TRUE
3,3,12,15,18,65,TRUE
1,1,77,96,18,31,TRUE
1,1,59,51,18,16,TRUE
3,5,42,32,18,124,TRUE
1,1,6,18,18,38,FALSE
1,1,18,20,18,4,TRUE
4,7,25,10,18,168,TRUE
4,5,109,78,18,81,FALSE
5,8,73,78,18,157,TRUE
4,10,208,263,18,331,TRUE
4,10,148,223,18,194,TRUE
4,7,23,100,18,158,TRUE
1,1,2,2,18,27,TRUE
1,1,33,0,10,2,FALSE
1,1,2,5,10,1,FALSE
1,1,2,2,8,6,FALSE
1,1,1,1,15,30,FALSE
1,1,2,2,18,38,FALSE
25,25,221,1,15,185,FALSE
3,3,8,2,18,30,FALSE
2,2,8,6,18,18,TRUE
2,2,16,7,18,36,TRUE
5,10,155,147,18,235,TRUE
0,0,0,0,0,0,TRUE
1,1,4,31,18,11,FALSE
1,1,1,1,10,118,FALSE
7,25,598,1367,18,472,TRUE
3,7,89,153,18,120,TRUE
2,4,13,13,18,157,FALSE
5,6,20,20,18,35,FALSE
5,10,73,73,18,223,TRUE
1,1,7,7,8,25,FALSE
1,1,8,0,15,6,FALSE
1,1,2,0,18,59,TRUE
1,1,7,1,17,3,FALSE
6,13,126,21,18,231,TRUE
1,1,2,3,18,64,FALSE
26,32,217,270,15,249,FALSE
1,1,1,1,18,59,FALSE
2,2,47,1,18,130,FALSE
1,2,14,2,17,2,FALSE
5,7,61,60,18,189,TRUE
10,28,228,145,18,549,TRUE
6,11,82,79,18,111,TRUE
12,29,87,85,18,469,TRUE
3,6,20,12,18,46,FALSE
12,24,46,81,18,419,TRUE
1,1,1,1,18,46,FALSE
2,2,8,5,18,76,TRUE
4,5,22,2,18,150,TRUE
1,1,3,9,18,43,FALSE
3,4,47,28,18,83,TRUE
1,1,14,7,18,7,FALSE
1,1,8,3,18,7,FALSE
3,4,39,18,18,53,FALSE
1,1,0,0,1,0,FALSE
1,2,55,79,18,72,TRUE
3,4,47,18,18,127,TRUE
2,7,99,19,18,92,TRUE
1,2,0,6,18,13,FALSE
1,1,1,1,18,10,FALSE
4,5,117,117,18,78,TRUE
1,1,2,4,18,3,FALSE
1,1,2,2,18,70,FALSE
1,1,62,56,18,7,FALSE
1,2,108,97,18,6,FALSE
2,3,11,9,18,77,FALSE
2,11,100,97,18,37,TRUE
2,3,59,115,18,55,FALSE
3,8,91,136,18,80,FALSE
1,1,1,1,18,2,FALSE
3,15,1302,1176,18,142,TRUE
2,2,5,3,18,121,FALSE
1,1,8,1,18,49,TRUE
3,3,29,24,18,131,FALSE
1,6,263,12,18,7,FALSE
2,8,242,290,18,47,TRUE
4,8,327,772,18,87,TRUE
1,2,9,7,18,30,FALSE
2,2,0,7,18,6,FALSE
2,2,7,0,18,5,TRUE
2,2,0,7,18,3,FALSE
1,2,6,6,18,9,FALSE
1,1,1,1,18,2,FALSE
1,2,71,2,10,2,FALSE
7,14,831,516,18,169,TRUE
1,1,26,27,17,40,FALSE
1,1,1,1,18,21,FALSE
1,1,1,1,8,3,FALSE
1,1,1,1,18,28,FALSE
3,9,603,251,18,29,TRUE
1,1,9,0,15,5,TRUE
1,1,1,1,17,39,FALSE
1,1,29,3,17,38,TRUE
2,3,21,0,18,95,TRUE
1,1,2,2,18,37,FALSE
19,38,545,19,15,187,FALSE
2,2,21,0,15,14,FALSE
2,3,21,109,15,21,FALSE
22,31,422,23,15,174,FALSE
2,2,8,2,18,23,FALSE
2,2,9,0,18,66,FALSE
2,9,91,91,18,14,FALSE
2,2,26,7,8,27,FALSE
1,3,10,10,18,48,FALSE
1,1,28,8,18,3,FALSE
6,8,42,7,18,12,FALSE
3,5,53,54,18,49,TRUE
2,2,18,19,18,17,FALSE
1,1,2,8,10,117,FALSE
1,1,0,4,10,116,FALSE
1,1,34,30,10,115,FALSE
2,2,14,12,18,2,FALSE
3,4,64,109,18,68,FALSE
3,7,258,116,18,41,TRUE
2,2,27,10,18,16,TRUE
1,1,22,15,18,6,FALSE
1,1,3,0,12,3,FALSE
1,1,24,19,18,25,FALSE
2,4,26,19,18,65,TRUE
1,1,8,0,17,37,TRUE
1,1,2,1,17,36,FALSE
1,1,23,6,16,5,FALSE
1,1,4,4,18,25,FALSE
3,5,60,46,18,40,TRUE
1,1,14,18,18,23,TRUE
4,9,120,86,18,106,TRUE
7,25,1018,568,18,120,TRUE
2,2,31,1,18,13,FALSE
1,1,45,31,17,35,FALSE
1,1,10,6,17,34,FALSE
1,1,10,3,17,33,FALSE
1,1,23,22,17,32,FALSE
1,1,61,59,17,31,FALSE
17,17,17,17,15,65,FALSE
6,11,23,23,18,235,FALSE
19,19,114,0,15,94,FALSE
