nd,nf,la,ld,ndev,nuc,contains_bug
2,2,7,4,8,70,FALSE
2,2,7,4,8,67,FALSE
2,2,2,1,7,7,FALSE
1,1,0,1,7,22,FALSE
6,12,59,14,8,63,TRUE
7,9,114,25,8,75,TRUE
1,2,2,2,8,62,FALSE
1,1,1,1,8,62,FALSE
1,2,48,4,8,3,FALSE
1,1,9,1,8,8,TRUE
1,2,2,1,8,80,FALSE
4,7,203,15,8,102,TRUE
4,4,35,15,8,28,FALSE
2,2,3,0,6,3,FALSE
1,1,69,0,1,0,FALSE
1,1,2,2,8,5,FALSE
1,1,2,0,8,24,FALSE
3,3,129,20,8,67,TRUE
3,4,74,15,8,75,FALSE
1,1,11,4,8,11,FALSE
2,3,3,2,8,74,FALSE
3,5,20,43,8,84,TRUE
2,2,44,24,8,29,FALSE
1,1,2,2,5,2,FALSE
2,2,3,4,8,13,FALSE
2,3,58,6,8,24,TRUE
1,1,2,2,8,10,FALSE
1,1,1,0,7,8,FALSE
1,2,61,6,8,68,TRUE
1,1,4,7,8,54,FALSE
1,1,23,12,7,26,TRUE
1,1,0,8,8,5,FALSE
1,10,13,31,7,72,FALSE
2,3,30,0,8,25,TRUE
1,1,2,2,8,53,FALSE
1,1,0,0,1,0,FALSE
1,1,2,0,8,57,TRUE
1,2,5,4,8,55,FALSE
8,15,355,59,8,194,TRUE
5,5,197,197,7,24,FALSE
4,4,1493,0,1,0,FALSE
2,4,6,6,7,64,FALSE
19,19,6432,4296,7,67,FALSE
2,3,12,6,8,6,FALSE
1,1,0,0,6,1,FALSE
1,2,235,20,8,56,TRUE
10,20,863,76,8,15,TRUE
2,3,839,0,1,0,TRUE
1,1,13,0,1,0,FALSE
1,1,9,0,7,7,FALSE
1,1,1,1,7,49,FALSE
1,1,1,3,7,21,TRUE
2,2,3,3,7,50,FALSE
1,1,1,0,8,55,TRUE
1,1,27,4,8,54,TRUE
2,2,250,191,8,55,TRUE
1,1,5,1,7,4,FALSE
1,1,10,6,7,20,FALSE
1,1,3,0,7,3,FALSE
3,3,6,12,7,52,FALSE
2,2,4,4,8,16,FALSE
1,1,1,1,7,46,FALSE
2,4,23,65,7,65,TRUE
1,1,0,2452,1,2,FALSE
1,2,8,0,7,2,FALSE
1,1,95,0,1,0,FALSE
5,7,27,31,7,95,FALSE
4,7,8,22,7,53,FALSE
1,1,334,250,4,1,FALSE
5,9,237,39,7,123,TRUE
1,1,2,2,7,9,FALSE
1,1,10,0,7,6,FALSE
8,12,265,0,1,0,TRUE
1,1,12,9,7,11,FALSE
3,5,1,0,7,29,FALSE
1,1,5,0,7,6,FALSE
1,2,2,2,7,62,FALSE
1,3,0,0,6,3,FALSE
2,3,50,18,7,72,TRUE
3,3,0,0,1,0,FALSE
1,1,0,0,7,1,FALSE
1,2,9,1,7,48,FALSE
1,1,0,5,7,47,FALSE
1,1,1,1,7,21,TRUE
1,1,3,2,7,8,FALSE
1,1,4,6,6,5,FALSE
1,1,3,3,7,27,TRUE
1,2,0,118,5,3,FALSE
1,1,1,1,6,8,FALSE
1,1,17,20,7,46,TRUE
1,1,0,1,7,6,FALSE
1,1,1,1,7,29,FALSE
1,1,55,33,6,8,TRUE
1,1,11,1,7,26,FALSE
1,1,5,2,7,25,FALSE
1,1,1,2,7,42,FALSE
1,1,9,1,7,7,FALSE
1,1,4,4,7,24,FALSE
1,1,36,9,7,5,TRUE
1,1,23,0,6,4,FALSE
1,1,7,2,7,1,TRUE
1,1,11,0,6,4,FALSE
1,1,23,27,7,43,TRUE
1,1,6,3,7,23,FALSE
1,1,2,0,7,4,TRUE
1,1,22,41,7,2,TRUE
2,3,17,15,7,40,TRUE
1,1,3,1,7,41,FALSE
1,1,16,9,7,9,TRUE
1,1,20,10,7,15,FALSE
1,1,5,0,7,47,FALSE
1,1,29,0,1,0,FALSE
1,2,51,3,7,26,TRUE
5,5,81,60,7,100,TRUE
1,11,0,0,1,13,FALSE
0,0,0,0,0,0,TRUE
1,1,1,1,7,16,FALSE
1,2,0,0,6,1,FALSE
1,1,14,0,7,6,FALSE
2,4,171,100,7,98,TRUE
0,0,0,0,0,0,TRUE
1,1,1,1,7,12,FALSE
7,13,236,89,7,173,TRUE
2,6,10,4,7,27,FALSE
1,1,54,43,7,33,TRUE
1,3,8,3,7,26,TRUE
1,2,58,56,7,15,FALSE
1,1,1,1,7,40,FALSE
1,1,14,5,7,31,FALSE
2,2,10,0,7,52,FALSE
1,1,38,0,1,0,FALSE
3,6,187,58,7,57,TRUE
1,1,17,23,7,34,TRUE
1,1,1,2,7,10,FALSE
1,2,4,1,7,44,FALSE
1,1,8,0,7,4,TRUE
1,3,20,10,7,21,TRUE
1,1,1,0,6,3,FALSE
1,1,0,0,1,0,FALSE
1,2,9,7,7,9,FALSE
2,3,0,0,1,3,FALSE
2,13,0,0,1,0,FALSE
1,2,10,4,7,53,FALSE
2,2,18,15,7,53,FALSE
4,14,137,43,7,74,TRUE
1,1,23,1,7,8,TRUE
3,12,22,29,6,35,FALSE
1,1,1,0,6,4,FALSE
3,3,2,6,6,13,FALSE
1,3,6,170,4,7,TRUE
1,1,7,2,4,4,FALSE
1,1,201,0,1,1,FALSE
6,8,20,9,7,104,TRUE
1,1,4,1,7,9,FALSE
1,1,1,1,6,4,FALSE
1,1,2,2,7,37,FALSE
6,6,10,19,7,48,FALSE
3,3,10,1,6,16,FALSE
5,20,6,15,2,6,FALSE
4,10,139,64,7,123,FALSE
1,1,2,4,6,1,FALSE
4,15,81,4,6,33,FALSE
2,3,10,8,6,34,TRUE
1,1,13,14,6,2,FALSE
1,1,112,85,6,16,TRUE
1,1,0,6,6,2,FALSE
3,3,32,68,6,84,FALSE
1,1,924,0,1,0,TRUE
1,1,4,4,6,34,FALSE
1,1,3,1,6,33,FALSE
1,1,0,1,6,2,FALSE
2,2,15,15,6,2,FALSE
1,1,2,2,6,32,FALSE
1,3,261,54,6,37,TRUE
1,1,8,0,1,0,FALSE
2,11,0,0,1,0,FALSE
1,1,4,3,6,23,FALSE
1,1,6,12,6,4,FALSE
1,1,59,0,6,5,TRUE
1,1,2,1,6,7,FALSE
3,4,30,12,6,57,FALSE
1,1,1,0,6,12,FALSE
5,8,21,27,6,54,FALSE
1,1,0,0,1,0,FALSE
1,1,0,0,1,0,FALSE
64,864,0,110482,,,FALSE
1,1,0,2,6,4,FALSE
1,1,5,5,6,2,FALSE
1,1,49,20,6,1,FALSE
1,1,0,2,6,1,FALSE
1,1,16,1,6,15,FALSE
4,4,12,11,6,67,FALSE
1,1,0,2,6,8,FALSE
12,51,0,0,1,4,FALSE
1,2,16,28,6,33,TRUE
5,8,287,159,6,102,TRUE
1,2,0,75,6,4,FALSE
4,4,0,167,6,70,FALSE
3,3,0,407,6,34,FALSE
1,1,0,19,6,2,FALSE
3,3,109,109,6,4,FALSE
2,6,31,27,6,31,FALSE
2,2,5,4,6,48,FALSE
1,3,29,59,6,34,TRUE
1,1,9,1,6,11,TRUE
1,1,3,4,6,10,FALSE
4,8,327,306,6,63,TRUE
1,1,0,325,6,10,FALSE
2,3,20,21,6,28,FALSE
1,8,19,0,1,0,FALSE
1,1,9,1,6,27,FALSE
3,8,2154,4,6,7,TRUE
1,3,31,3,6,32,FALSE
1,1,20,6,6,6,FALSE
12,107,0,0,6,328,FALSE
2,2,46,67,6,30,TRUE
1,2,0,267,4,2,FALSE
1,1,99,8,6,5,FALSE
5,6,37,15,6,84,TRUE
2,2,4,1,6,36,FALSE
1,1,47,123,6,9,FALSE
1,1,22,21,6,22,TRUE
1,1,5,17,6,14,FALSE
1,1,21,22,6,21,TRUE
1,1,5,6,6,4,TRUE
1,1,20,32,6,8,FALSE
1,1,31,20,6,3,TRUE
3,3,3,4,6,47,FALSE
1,1,3,10,6,13,FALSE
1,1,3,6,6,12,FALSE
1,1,3,2,6,20,FALSE
1,1,3,5,6,11,FALSE
1,1,0,5,4,2,FALSE
1,1,2,2,3,4,FALSE
2,9,129,155,6,62,TRUE
6,8,71,119,6,61,TRUE
1,1,36,0,4,3,FALSE
1,1,296,44,4,2,TRUE
1,1,1,4,6,14,TRUE
4,5,69,61,6,58,TRUE
4,46,1,1,6,57,FALSE
1,1,8,5,6,18,TRUE
1,1,21,12,6,17,FALSE
1,1,7,6,6,16,FALSE
1,1,19,333,1,1,FALSE
13,13,3440,1349,4,31,FALSE
2,2,2,2,6,54,FALSE
7,14,79,66,6,100,FALSE
1,6,0,0,1,2,FALSE
20,20,0,20,3,48,FALSE
1,1,2,3,5,5,FALSE
2,2,3,3,6,51,FALSE
3,3,14,8,6,29,FALSE
2,2,16,5,6,21,FALSE
5,6,89,40,6,45,TRUE
1,1,0,0,3,2,FALSE
25,25,3004,0,1,0,FALSE
0,0,0,0,0,0,TRUE
1,1,53,55,6,11,TRUE
2,5,14,3,5,8,FALSE
2,2,23,36,6,40,TRUE
7,11,105,52,6,89,FALSE
2,2,2,2,6,16,FALSE
2,2,6,0,6,8,FALSE
2,2,13,6,4,6,FALSE
1,2,0,0,1,0,FALSE
2,2,2,2,6,42,FALSE
5,6,83,13,6,35,TRUE
2,3,24,2,6,5,FALSE
1,1,2,2,6,18,FALSE
1,1,1,1,6,21,FALSE
3,3,74,24,6,30,TRUE
1,1,29,15,6,1,FALSE
2,2,5,4,6,21,FALSE
4,8,421,13,6,44,TRUE
4,5,73,24,6,39,FALSE
1,1,1,1,6,16,FALSE
1,1,0,0,1,0,FALSE
1,1,1,1,6,16,FALSE
5,8,26,28,6,81,TRUE
2,3,25,18,6,41,FALSE
1,1,1,1,6,14,FALSE
2,3,34,26,6,39,TRUE
1,2,63,0,1,0,FALSE
5,43,44,2,6,27,FALSE
4,23,49,31,6,32,TRUE
1,1,1,1,5,9,FALSE
2,10,6,2,5,13,FALSE
4,4,66,5,5,35,TRUE
3,5,33,9,5,36,TRUE
9,44,5150,25,5,12,TRUE
2,2,6,0,4,4,FALSE
3,3,22,16,5,24,TRUE
1,8,0,0,1,4,FALSE
8,14,357,99,5,42,TRUE
8,15,273,142,5,64,TRUE
5,7,79,42,5,24,TRUE
1,1,1,1,3,7,FALSE
1,1,35,28,1,1,TRUE
3,9,1142,0,1,0,TRUE
3,8,165,0,1,0,FALSE
13,28,640,140,4,93,TRUE
1,2,65,0,1,0,FALSE
1,1,354,0,1,0,FALSE
1,1,12,21,4,5,TRUE
1,3,0,0,4,3,FALSE
5,10,217,244,4,24,TRUE
1,1,48,30,4,1,TRUE
5,9,4,23,4,16,FALSE
1,1,13,13,4,1,TRUE
1,1,4,4,4,4,TRUE
1,2,22,22,4,3,TRUE
1,2,6,6,4,3,FALSE
2,2,15,15,4,8,TRUE
1,1,6,6,4,2,FALSE
1,1,11,11,4,2,TRUE
1,1,1,1,3,6,FALSE
2,2,6,0,1,0,FALSE
19,37,1326,216,3,77,TRUE
2,5,12,1,3,4,FALSE
31,282,28425,30935,4,398,TRUE
3,4,3,10,2,24,FALSE
2,3,48,48,4,10,FALSE
6,13,181,439,4,16,TRUE
1,1,2,1,3,1,FALSE
1,4,0,0,1,0,FALSE
3,6,360,1,3,22,TRUE
1,1,52,1,3,21,TRUE
1,1,33,19,3,20,TRUE
46,254,7,9,3,370,FALSE
3,7,198,28,3,14,FALSE
3,3,83,28,2,18,TRUE
6,7,57,24,2,34,TRUE
3,3,110,28,2,19,TRUE
5,6,67,85,2,25,TRUE
1,1,43,0,1,0,FALSE
1,1,2,3,2,10,TRUE
2,2,58,6,2,11,TRUE
5,7,147,18,2,15,TRUE
1,1,4,2,2,3,FALSE
1,1,73,25,2,6,TRUE
2,2,80,24,2,3,TRUE
4,6,316,15,2,7,TRUE
1,1,122,95,2,3,FALSE
1,1,19,7,2,2,FALSE
5,6,106,10,2,8,FALSE
6,13,475,29,2,11,TRUE
7,36,527,24,2,11,TRUE
40,216,35870,0,1,0,FALSE
1,2,27,19,11,344,FALSE
1,3,20,13,11,2,FALSE
1,1,4,0,11,13,FALSE
2,2,5,22,11,345,FALSE
1,1,5,3,11,122,FALSE
1,1,2,2,11,7,FALSE
2,3,43,15,11,216,FALSE
1,1,5,35,11,126,FALSE
1,1,2,1,11,323,FALSE
2,2,1,1,11,9,FALSE
2,2,1,1,11,11,FALSE
2,3,20,16,11,77,FALSE
3,3,39,14,11,197,TRUE
1,1,8,5,11,62,FALSE
3,4,20,14,11,808,TRUE
1,1,4,2,11,60,FALSE
2,4,89,42,11,356,FALSE
1,1,3,0,11,118,FALSE
2,4,107,84,11,134,TRUE
1,1,10,3,1,5,FALSE
2,6,41,42,11,544,FALSE
1,1,4,3,11,318,FALSE
1,1,2,1,11,273,FALSE
1,1,4,2,11,26,FALSE
1,1,2,1,11,315,FALSE
2,3,31,5,11,269,FALSE
1,1,2,1,11,112,FALSE
3,3,6,7,11,233,FALSE
3,5,75,27,11,558,TRUE
4,5,27,20,11,380,TRUE
3,8,75,39,11,733,FALSE
5,6,29,13,11,606,FALSE
1,1,10,73,11,119,FALSE
4,6,206,52,11,601,TRUE
1,1,21,1,11,65,FALSE
1,1,21,1,11,66,FALSE
1,1,15,23,11,27,FALSE
1,1,3,2,11,63,FALSE
40,40,1425,1425,11,550,FALSE
5,9,96,77,11,978,TRUE
5,10,223,140,11,1243,TRUE
1,1,3,0,11,300,FALSE
1,1,11,1,11,201,TRUE
1,2,9,6,11,176,FALSE
1,1,1,1,11,14,FALSE
1,1,3,0,11,299,FALSE
1,1,4,0,11,255,FALSE
1,1,1,1,11,103,FALSE
1,1,1,1,11,298,FALSE
1,1,2,2,11,5,FALSE
1,1,2,1,11,297,TRUE
1,1,1,1,11,3,FALSE
1,1,1,1,11,34,FALSE
5,8,159,102,11,817,FALSE
1,1,10,3,11,254,FALSE
1,1,8,5,11,34,FALSE
1,1,3,2,11,14,FALSE
1,1,14,7,11,194,FALSE
2,7,56,35,11,166,FALSE
2,3,21,2,11,37,TRUE
1,1,11,5,11,8,FALSE
1,1,5,1,11,291,TRUE
1,1,20,2,11,9,FALSE
1,1,6,1,11,17,FALSE
1,1,1,1,11,289,FALSE
1,1,4,1,11,20,FALSE
1,1,0,0,11,1,FALSE
1,1,0,0,11,4,FALSE
1,1,5,2,11,290,FALSE
1,1,2,0,11,100,FALSE
2,3,54,69,11,498,TRUE
1,2,38,36,11,374,TRUE
3,4,4,4,11,34,FALSE
1,1,68,47,11,68,FALSE
1,2,1,4,11,70,FALSE
1,1,1,1,8,3,FALSE
1,1,1,0,11,7,FALSE
1,3,18,15,11,40,FALSE
1,1,1,1,11,285,FALSE
1,2,51,54,11,34,FALSE
1,2,6,6,11,428,FALSE
1,1,1,0,11,29,FALSE
1,1,33,0,11,15,FALSE
1,1,1,1,11,236,FALSE
1,1,77,197,11,13,FALSE
1,1,0,11,11,237,FALSE
1,4,7,14,9,14,FALSE
1,1,2,2,5,1,FALSE
1,2,2,6,5,4,FALSE
2,5,57,30,11,450,TRUE
26,26,59,66,11,89,FALSE
5,5,5,5,11,78,FALSE
32,32,996,996,11,351,FALSE
29,29,246,246,11,249,FALSE
1,1,8,0,1,0,FALSE
26,26,28,28,11,265,FALSE
36,36,285,280,11,393,FALSE
2,2,17,7,11,302,TRUE
1,1,107,16,11,22,TRUE
1,1,18,2,11,58,FALSE
1,1,6,4,11,238,FALSE
1,1,28,17,11,81,FALSE
1,2,17,10,11,285,FALSE
2,2,13,11,11,105,TRUE
1,1,1,1,11,28,FALSE
2,4,14,11,11,297,FALSE
1,1,1,2,1,1,FALSE
1,1,173,0,1,0,TRUE
1,1,4,1,11,77,FALSE
2,3,154,158,11,376,TRUE
1,1,2,2,11,56,FALSE
1,1,1,1,11,13,FALSE
1,1,4,4,11,266,FALSE
2,2,27,30,11,275,TRUE
1,1,1,1,11,12,FALSE
1,1,0,1,11,263,FALSE
2,2,13,14,11,290,TRUE
1,1,7,7,11,261,TRUE
1,1,8,10,11,260,TRUE
1,1,2,2,11,11,FALSE
1,1,3,3,11,258,TRUE
3,3,42,14,11,304,TRUE
1,1,1,1,11,104,FALSE
1,1,15,2,11,9,FALSE
3,3,10,4,11,296,FALSE
1,1,1,15,11,2,FALSE
1,1,6,11,11,21,TRUE
1,1,3,3,11,82,FALSE
1,2,38,26,11,100,TRUE
1,8,32,30,11,683,TRUE
1,1,0,326,11,3,FALSE
1,1,4,4,11,27,FALSE
3,4,65,55,11,273,TRUE
1,6,54,48,11,104,FALSE
1,1,2,2,11,223,FALSE
2,3,39,25,11,314,TRUE
1,2,10,2,11,154,FALSE
1,1,12,11,11,14,TRUE
1,1,1,1,11,84,FALSE
1,2,19,16,11,115,TRUE
1,1,2,1,11,7,FALSE
2,2,57,7,11,7,FALSE
7,11,205,117,11,638,TRUE
1,2,8,3,11,91,FALSE
4,8,37,15,11,420,TRUE
3,4,25,19,11,50,TRUE
1,1,0,0,9,1,FALSE
4,4,77,33,11,463,TRUE
3,4,26,20,11,268,FALSE
1,1,1,1,11,230,TRUE
1,1,34,24,11,87,FALSE
1,1,17,16,11,156,TRUE
1,1,1,1,11,2,FALSE
2,2,22,15,11,156,TRUE
1,1,0,1,11,30,FALSE
1,1,0,1,11,29,FALSE
3,5,107,110,11,359,TRUE
1,4,180,100,11,346,TRUE
2,4,145,156,11,243,TRUE
1,1,9,4,11,69,FALSE
3,6,25,22,11,668,FALSE
1,1,7,3,11,5,TRUE
1,2,15,3,11,325,FALSE
1,1,7,3,11,40,FALSE
1,1,7,3,11,39,FALSE
2,3,59,40,11,240,TRUE
2,2,420,4,11,198,FALSE
1,1,2,0,11,142,FALSE
2,2,14,21,11,74,FALSE
1,1,8,4,11,179,TRUE
1,1,12,16,11,220,TRUE
1,1,1,5,11,56,FALSE
1,1,23,8,11,55,TRUE
2,2,2,6,11,159,FALSE
1,1,31,21,11,219,TRUE
1,1,12,9,11,83,FALSE
1,2,5,5,11,85,TRUE
1,1,2,2,11,142,FALSE
1,1,6,8,11,217,FALSE
1,2,112,52,11,240,TRUE
2,2,30,3,11,197,FALSE
1,3,169,0,11,23,TRUE
1,1,1,3,11,72,FALSE
1,1,2,2,11,37,FALSE
6,10,61,51,11,491,TRUE
1,1,6,0,11,6,FALSE
5,6,30,4,11,367,FALSE
1,1,28,10,11,47,TRUE
1,1,2,1,11,16,TRUE
1,1,25,21,11,17,FALSE
1,1,20,16,11,16,TRUE
1,1,15,1,11,32,FALSE
2,4,72,28,11,255,TRUE
1,1,35,28,11,93,TRUE
1,1,1,1,11,22,FALSE
1,1,1,1,8,6,FALSE
1,1,1,1,11,21,TRUE
1,1,1,1,11,168,TRUE
1,1,11,8,11,92,TRUE
1,1,27,19,11,86,TRUE
2,2,3,3,11,94,TRUE
1,3,19,6,11,210,TRUE
1,1,0,2,11,15,FALSE
1,1,17,17,11,19,TRUE
1,1,2,2,11,14,FALSE
5,7,112,111,11,411,TRUE
2,2,31,10,11,216,TRUE
1,1,1,1,11,90,FALSE
1,1,18,12,11,31,FALSE
1,1,14,9,11,163,FALSE
1,1,1,1,11,60,FALSE
1,1,15,12,11,59,FALSE
1,1,13,6,11,9,FALSE
1,2,13,9,11,300,TRUE
2,3,82,68,11,64,FALSE
1,1,3,0,11,161,FALSE
1,1,18,11,11,57,TRUE
1,1,53,39,11,35,TRUE
1,1,13,6,11,82,TRUE
1,1,3,3,11,19,FALSE
1,1,34,28,11,50,FALSE
1,1,9,8,11,137,TRUE
1,4,25,18,11,225,FALSE
1,1,10,2,11,88,FALSE
2,2,15,14,11,74,FALSE
1,1,29,22,11,34,TRUE
5,9,180,169,11,293,TRUE
1,3,75,28,11,284,TRUE
3,6,556,264,11,89,FALSE
4,9,249,152,11,932,TRUE
1,2,19,16,11,85,TRUE
1,2,2,1,11,176,FALSE
1,1,10,8,11,79,TRUE
1,2,19,9,11,227,TRUE
1,1,2,1,11,55,FALSE
1,1,15,11,11,9,FALSE
1,1,13,24,11,145,FALSE
1,1,8,4,11,30,TRUE
1,1,1,1,11,144,FALSE
1,1,4,1,11,141,TRUE
1,1,25,31,11,140,TRUE
2,5,204,151,11,189,TRUE
1,1,63,64,11,16,FALSE
1,1,130,190,11,27,TRUE
2,2,2,2,11,212,FALSE
1,2,85,78,11,168,TRUE
1,2,58,116,11,166,TRUE
1,1,6,6,11,22,FALSE
2,2,5,3,11,85,TRUE
1,1,1,1,11,18,TRUE
1,2,12,5,11,254,TRUE
2,2,8,10,11,7,TRUE
1,1,41,1,11,195,FALSE
1,1,23,9,11,3,FALSE
1,1,26,2,11,26,TRUE
5,6,103,36,11,343,TRUE
1,2,187,154,11,199,TRUE
2,3,83,26,11,239,TRUE
2,5,49,385,11,80,TRUE
1,1,11,8,11,115,FALSE
1,1,8,6,11,48,TRUE
2,2,33,2,11,3,FALSE
1,1,33,4,11,114,TRUE
2,2,7,26,11,134,FALSE
1,1,1,1,11,112,FALSE
2,2,2,4,11,228,FALSE
2,2,63,42,11,50,TRUE
1,1,18,6,11,111,TRUE
1,1,1,3,11,110,FALSE
1,1,12,0,11,47,TRUE
1,1,8,1,11,2,FALSE
1,1,13,6,11,20,FALSE
1,1,1,1,11,4,FALSE
1,1,0,1,8,9,FALSE
1,1,7,3,11,40,TRUE
1,1,1,0,8,8,FALSE
2,2,52,53,11,61,TRUE
1,1,1,3,11,107,FALSE
1,1,5,1,11,106,FALSE
2,2,18,8,11,147,FALSE
1,1,1,26,11,103,FALSE
1,2,62,1,11,210,TRUE
1,2,62,1,11,214,TRUE
1,2,50,84,11,5,FALSE
1,1,18,7,11,104,FALSE
1,1,1,1,11,12,FALSE
1,1,3,4,11,5,FALSE
1,1,1,1,11,58,FALSE
4,5,50,29,11,265,TRUE
1,1,11,23,11,99,FALSE
2,2,93,59,11,149,FALSE
1,1,2,2,11,32,FALSE
1,1,47,29,11,98,TRUE
1,1,0,4,11,83,FALSE
1,1,50,29,11,18,TRUE
1,1,4,2,11,3,FALSE
2,3,5,3,11,7,FALSE
1,1,1,1,11,160,FALSE
2,2,7,0,11,68,FALSE
1,1,4,6,11,95,FALSE
1,1,12,4,11,70,FALSE
1,1,69,29,11,186,FALSE
1,1,69,29,11,188,TRUE
1,1,17,1,11,37,FALSE
1,1,17,1,11,38,FALSE
1,1,3,1,11,69,FALSE
1,1,11,1,11,42,FALSE
1,1,3,1,11,88,FALSE
1,1,33,30,11,85,TRUE
3,3,11,5,11,89,FALSE
1,1,24,13,11,28,TRUE
1,1,51,2,11,40,TRUE
1,1,3,4,11,60,TRUE
1,1,5,1,11,39,FALSE
1,1,1,1,11,55,FALSE
1,2,7,3,11,78,TRUE
4,9,51,151,11,541,TRUE
2,6,266,56,11,150,TRUE
1,1,1,1,11,177,FALSE
1,1,1,5,11,176,FALSE
5,7,52,17,11,271,TRUE
1,1,48,54,11,78,TRUE
1,1,1,1,11,9,FALSE
1,1,11,2,11,77,TRUE
3,6,124,9,11,249,TRUE
1,1,38,27,11,38,TRUE
4,6,30,25,11,268,TRUE
1,1,92,62,11,40,TRUE
1,1,1,1,9,4,TRUE
1,1,6,5,11,39,TRUE
1,1,9,2,11,9,FALSE
2,4,25,18,11,193,TRUE
2,7,119,55,11,362,TRUE
2,2,34,29,11,68,TRUE
6,8,113,51,11,366,TRUE
1,1,21,4,11,25,TRUE
1,1,1,1,11,6,TRUE
3,3,5,5,11,259,TRUE
5,5,92,48,11,127,TRUE
1,1,48,27,11,173,TRUE
10,28,307,385,11,864,TRUE
2,6,210,73,11,214,TRUE
5,5,45,23,11,118,TRUE
1,1,1,0,11,147,FALSE
2,3,124,47,11,56,TRUE
1,1,11,9,11,17,FALSE
2,2,12,13,11,18,TRUE
2,3,17,15,11,305,TRUE
1,1,1,1,11,15,TRUE
1,1,1,1,11,4,FALSE
1,1,7,7,10,16,TRUE
1,1,5,2,8,4,FALSE
7,9,188,155,11,358,TRUE
4,8,26,25,11,308,FALSE
3,3,329,107,11,48,TRUE
2,19,332,237,11,589,TRUE
1,3,29,34,11,99,TRUE
2,2,109,1,11,45,TRUE
1,1,1,1,9,18,FALSE
1,1,2,2,11,4,FALSE
1,1,1,1,11,161,FALSE
1,1,8,8,11,44,FALSE
1,1,15,17,11,28,TRUE
1,1,3,4,9,5,TRUE
1,1,2,0,11,3,FALSE
2,4,9,7,11,85,TRUE
1,2,153,40,11,159,TRUE
1,2,40,34,11,50,TRUE
1,1,2,2,9,21,FALSE
3,3,17,12,11,237,TRUE
8,14,214,95,11,708,TRUE
1,2,5,5,11,43,TRUE
5,12,16,1787,11,82,TRUE
1,1,5,9,11,69,FALSE
1,1,61,52,11,156,TRUE
6,19,2004,167,11,396,TRUE
1,1,32,34,11,154,TRUE
1,1,32,16,11,49,TRUE
1,1,26,28,11,65,TRUE
1,1,1,0,11,13,FALSE
6,14,203,117,11,348,TRUE
6,21,939,383,11,575,TRUE
1,1,8,2,11,45,TRUE
1,1,7,1,11,33,TRUE
3,7,165,186,11,330,TRUE
3,7,388,178,11,281,TRUE
3,3,8,10,11,45,TRUE
1,1,47,28,11,147,TRUE
1,1,5,1,11,32,FALSE
3,3,3,36,11,204,TRUE
5,5,137,33,11,235,TRUE
5,8,153,137,11,175,TRUE
1,1,2,2,10,27,FALSE
1,1,17,0,11,47,TRUE
2,3,15,12,11,144,TRUE
2,3,19,9,11,180,FALSE
1,1,1,0,9,11,TRUE
4,15,129,108,10,255,TRUE
2,2,5,3,11,142,FALSE
1,1,8,5,9,30,TRUE
4,15,108,129,10,240,TRUE
1,1,2,1,9,13,FALSE
1,1,10,1,11,138,TRUE
3,3,5,5,11,140,FALSE
6,30,255,193,9,827,TRUE
1,2,5,9,9,10,FALSE
5,6,256,173,9,305,TRUE
1,1,1,1,9,10,FALSE
1,1,1,1,9,8,TRUE
1,1,51,21,9,130,TRUE
2,2,8,1,9,41,TRUE
3,4,186,103,9,189,TRUE
1,1,3,6,9,128,TRUE
1,1,1,1,9,112,FALSE
1,1,1,1,9,114,FALSE
1,2,4,6,9,7,FALSE
1,2,4,6,9,12,TRUE
1,1,3,1,8,12,FALSE
1,1,3,1,8,13,TRUE
5,7,92,98,9,313,TRUE
1,1,2,2,9,105,FALSE
2,4,78,61,9,78,FALSE
7,13,101,239,9,191,TRUE
1,1,15,4,9,122,TRUE
1,1,8,3,9,7,TRUE
1,1,11,6,9,18,FALSE
2,2,6,9,9,126,TRUE
1,1,2,0,9,119,TRUE
2,3,60,27,9,150,TRUE
3,5,61,31,9,116,TRUE
1,1,6,4,9,13,FALSE
1,1,24,4,9,5,TRUE
3,4,92,99,9,138,TRUE
3,3,106,33,9,114,TRUE
1,1,1,1,9,93,FALSE
1,1,5,1,9,40,TRUE
1,2,32,21,9,70,FALSE
6,11,1040,1252,9,295,TRUE
1,1,2,1,9,107,FALSE
1,1,3,2,9,102,FALSE
1,1,1,1,9,101,FALSE
4,6,96,51,9,116,TRUE
6,8,55,33,9,208,TRUE
1,1,1,1,9,98,FALSE
3,4,9,7,9,183,TRUE
1,1,6,1,9,25,FALSE
1,1,3,1,9,96,FALSE
2,2,20,4,9,32,FALSE
3,4,75,25,9,104,FALSE
2,2,2,20,9,10,FALSE
1,1,138,53,9,25,TRUE
1,1,3,1,9,25,FALSE
1,1,21,10,9,52,TRUE
1,1,1,1,9,82,FALSE
3,3,114,114,8,5,FALSE
6,6,38,38,9,49,FALSE
1,1,2,2,8,11,FALSE
2,2,23,6,11,25,FALSE
1,1,3,1,9,94,TRUE
1,1,1,1,9,93,FALSE
4,7,27,24,9,233,FALSE
1,1,11,11,9,11,TRUE
1,2,3,2,8,6,FALSE
1,1,3,3,8,8,TRUE
1,1,1,1,9,16,FALSE
24,42,348,173,9,488,TRUE
8,10,87,37,8,293,TRUE
8,10,87,37,8,283,TRUE
3,3,22,4,8,76,TRUE
1,1,1,1,8,20,TRUE
1,1,2,2,8,3,FALSE
